A B $log(f)$
6.153600831665819726e-01 1.201598550021626011e+01 -2.113088124822950498e+00
7.863046765260079951e-01 5.651395620815200971e+00 -1.231705145396103873e+00
4.011249180896925282e-01 2.027793698190173188e+01 -2.463407908112387190e+00
4.410821054018025933e-01 1.877029972900118793e+01 -2.145817851066552429e+00
4.320957917214069965e-01 1.918480369217644466e+01 -1.665323137154015143e+00
4.460771479095058112e-01 1.853899544177028247e+01 -2.120782136104351068e+00
3.888870476719930025e-01 2.077726971816717594e+01 -1.667677504912848718e+00
3.197501362212999965e-01 2.336213722174186813e+01 -1.765731227841625284e+00
5.541983122237770232e-01 1.433424925117379445e+01 -2.131867372441522690e+00
4.274441553836982877e-01 1.921180483253407800e+01 -2.156803655958392518e+00
5.391360803394267265e-01 1.495946412569924178e+01 -1.920886470600976281e+00
4.543558426768594671e-01 1.830130189772080485e+01 -2.392777946765106911e+00
1.320060161097416085e+00 -1.537658379873862202e+01 -6.324212377392655071e-01
3.688231216528201628e-01 2.142153607730623577e+01 -2.190904483687384996e+00
2.265514247672388848e-01 2.720099199585081351e+01 -1.533999293783406159e+00
5.640006421847196805e-01 1.396382640673186870e+01 -2.659404325057749929e+00
2.843190031402045292e-01 2.478232172321473570e+01 -1.254759042372382893e+00
4.678081340648567732e-01 1.763007882176709273e+01 -1.978423350831850058e+00
4.322554425859355121e-01 1.915396213680875093e+01 -2.245335122863117761e+00
4.851675251512972409e-01 1.713774374063865480e+01 -1.986771317655268376e+00
4.833352116716422842e-01 1.714848594326025477e+01 -2.716141739384662301e+00
3.148518129243544905e-01 2.365161923852670611e+01 -1.759098619970469457e+00
3.702867692530844579e-01 2.144294569160295794e+01 -2.614771034425591445e+00
3.291625513200653330e-01 2.306950154456066571e+01 -2.323439723565168258e+00
3.786251001752312106e-01 2.114848245847455388e+01 -2.297392223678759393e+00
5.081350848267884857e-01 1.619164503427042234e+01 -2.283361763431182467e+00
5.765454604552839868e-01 1.344855957098771881e+01 -1.860452049852741041e+00
6.654311992008121734e-01 1.008228575087684220e+01 -2.097081603350080314e+00
4.167172429206082995e-01 1.970177239123445645e+01 -1.971465372043809339e+00
2.660364786884663602e-01 2.554763983625112189e+01 -1.404270969546725922e+00
5.438891026462790990e-01 1.480631298710950006e+01 -2.164521582422398893e+00
7.317249567550572209e-01 7.390916494755103372e+00 -1.330932401013612321e+00
6.970413938727197944e-01 8.759472781818615772e+00 -2.062814159119003676e+00
4.151184479958978102e-01 1.976298431681186685e+01 -2.177925166078686914e+00
5.838235154032940244e-01 1.330408172007884104e+01 -1.233983800966406363e+00
5.131711979584459016e-01 1.598287883042171842e+01 -2.140268953775938066e+00
3.975027150382803853e-01 2.043352348090547821e+01 -2.292713496117499083e+00
4.254111256100419070e-01 1.937649020736110828e+01 -1.810473380251512054e+00
6.870606296423176218e-01 9.397913955064645108e+00 -1.574714205365822295e+00
3.062350437769278955e-01 2.401336745115372651e+01 -1.840300130457853456e+00
4.065570566067666647e-01 2.004420780865181939e+01 -2.239373012926336948e+00
3.695503177082688495e-01 2.144562878645584192e+01 -1.281703983951189230e+00
5.351142636407502096e-01 1.506194580914544900e+01 -2.272362201920951286e+00
5.605022402411421467e-01 1.423011256202031660e+01 -1.753733732304098680e+00
4.767142621997155771e-01 1.733552010438302915e+01 -2.521929241557608670e+00
5.466128474094116285e-01 1.467610585142401192e+01 -1.551159181450298519e+00
2.214797060779751803e-01 2.735803452841470573e+01 -1.139116813438789677e+00
6.143225224912853832e-01 1.199308762178194598e+01 -2.010146114669546513e+00
4.050828914141408887e-01 2.023483335337709121e+01 -2.163754419214612312e+00
5.138107645245995059e-01 1.600549116057543841e+01 -1.600681993141529702e+00
3.585933327929051728e-01 2.193269726777267437e+01 -1.775286474847536766e+00
4.243602403690633906e-01 1.940052838061927076e+01 -1.521773856616043474e+00
3.168264484646101664e-01 2.343282443514334545e+01 -1.679209662341593301e+00
4.431462404536183897e-01 1.862540438332701598e+01 -2.149451760079674756e+00
2.085534676836466872e-01 2.772958130949857036e+01 -1.181982085198093557e+00
3.581624170354942294e-01 2.195302485684590010e+01 -1.496487400393139211e+00
5.590721002777776505e-01 1.428616260171021679e+01 -1.843520337122841468e+00
3.294241323613160688e-01 2.323747216752921929e+01 -1.475932057318894763e+00
3.866867372648634671e-01 2.078609405464828086e+01 -2.145204354846575789e+00
5.022996007784570338e-01 1.634163030542222117e+01 -1.854235881271247166e+00
2.662596417579905506e-01 2.561669499077375178e+01 -1.028080872687549885e+00
3.938843379093981412e-02 3.427051654196807817e+01 -1.550840836182720395e+00
5.615695144752521628e-01 1.405038896188969488e+01 -1.863147685631830086e+00
7.362597632188627728e-01 7.343846712928979059e+00 -1.809902129393419656e+00
4.759287586079175014e-01 1.743753326755207667e+01 -1.751742316088730433e+00
4.379770528663478046e-01 1.885618344631826915e+01 -1.878993752412206675e+00
3.771221113127545266e-01 2.121151604279832270e+01 -2.493527996138700686e+00
1.210723556404591505e-01 3.120271623107144876e+01 -1.349201132283209148e+00
4.400720520898531163e-01 1.873182111278119066e+01 -1.633155110141137456e+00
4.654854211991406032e-01 1.780403666791450235e+01 -2.135557021148969170e+00
5.561142257321023408e-01 1.426891460444256410e+01 -2.590186139553576794e+00
3.425103422315913804e-01 2.251827637200733534e+01 -1.915719115191961919e+00
3.805819241481795956e-01 2.106905568867120593e+01 -2.256395761244508691e+00
4.286887683004643179e-01 1.912291751615052249e+01 -1.998234089115552337e+00
6.043770808762403135e-01 1.249690794878893030e+01 -1.111226639590549681e+00
3.677450534374422375e-01 2.156845595589448550e+01 -2.337130128042872457e+00
2.834638783062040090e-01 2.483654146777482197e+01 -2.053208299075076404e+00
4.784155587418617017e-01 1.731686357444159796e+01 -2.204413196158552246e+00
5.103580203147277672e-01 1.610409075108591281e+01 -1.827986451597237050e+00
4.948472581324452335e-01 1.666425536994138668e+01 -2.173193465794281742e+00
4.576425161639505745e-01 1.816103364106076867e+01 -1.968403247212384244e+00
3.764048654466165544e-01 2.118811541998087478e+01 -2.236194909981337631e+00
6.747817836081928533e-01 9.632754332083372617e+00 -2.157864911141407660e+00
6.122108639658137008e-01 1.219130103399101728e+01 -2.164022218479466630e+00
4.722094404666155043e-01 1.756364517665487313e+01 -1.633295945031257190e+00
4.103762233857715103e-01 1.991115504678553805e+01 -2.044961798692996879e+00
4.137565372023317423e-01 1.978143221242429917e+01 -1.663351478311913212e+00
3.283222266335457107e-01 2.308300049638931029e+01 -1.817796609178412126e+00
4.650236303355530509e-01 1.785149167733391096e+01 -2.199399631373184505e+00
4.855625782520220923e-01 1.704294574390687700e+01 -2.370318810903025764e+00
6.612954995038151651e-01 1.024697530035228965e+01 -2.065023947400218773e+00
5.734782586576905317e-01 1.358949605885112533e+01 -1.815849778722519403e+00
4.058419500880887654e-01 2.007784776173896546e+01 -2.391522544945759776e+00
5.997945106197715148e-01 1.262974604544683643e+01 -2.052506724363153623e+00
5.651422163867927395e-01 1.393536565860465970e+01 -8.542090874776029352e-01
3.362277796930790430e-01 2.302191257385513268e+01 -1.594913399441663771e+00
4.947004841558957366e-01 1.674142361061220896e+01 -2.383576215007522592e+00
4.000337289183768519e-01 2.038796831914018526e+01 -1.698392252697891180e+00
4.480467496391060678e-01 1.851373582230820602e+01 -1.916949346033097967e+00
5.026167237948122590e-01 1.634731929049276999e+01 -1.739805854701669929e+00
4.747226448146548705e-01 1.747348374579239305e+01 -2.339342870255752160e+00
4.422453525398353236e-01 1.875857126579969503e+01 -2.170382073564387504e+00
4.699982488684018023e-01 1.760161801690631478e+01 -1.950090840003293025e+00
3.876962203635798687e-01 2.087058769826985127e+01 -2.004625016602541443e+00
3.376418051186540481e-01 2.267538781226125622e+01 -2.110836051008155856e+00
5.908409228583071382e-01 1.257200483498293409e+01 -4.538321619231293624e-01
6.211445564498436767e-01 1.162241710696305574e+01 -1.683004086026818058e+00
1.018427752136812359e-01 3.193067838008558113e+01 -1.384053789053362848e+00
3.367529147793923983e-01 2.273764744708289243e+01 -2.271457628749528723e+00
5.844497140483895237e-01 1.314180753948694047e+01 -1.918725290992011168e+00
4.125650842412795782e-01 1.981398562359974136e+01 -2.301981786042045286e+00
2.683265540821171413e-01 2.553188997714109121e+01 -1.801237219013607671e+00
3.519712198260265268e-01 2.210575946226075672e+01 -1.450144042099418940e+00
4.489612057326137773e-01 1.846528729986133044e+01 -2.301379761623626230e+00
4.097808268530673814e-01 2.004840671346525482e+01 -1.999972636515158442e+00
7.146889122775021974e-01 8.088543962501972828e+00 -1.585035939401029381e+00
2.596931926043488659e-01 2.581078970265677697e+01 -1.558575250646667243e+00
3.206597555737662475e-01 2.355701403252773218e+01 -1.216737716795709190e+00
3.745383083708038185e-01 2.126129455712457883e+01 -1.748472448276054081e+00
6.237356320146290045e-01 1.164577320540150396e+01 -1.816783736729728815e+00
5.277934960119630148e-01 1.540799990898783989e+01 -1.344353851284395773e+00
3.544707218896654410e-01 2.208350005488857448e+01 -2.295726060288116877e+00
5.561142257321023408e-01 1.426891460444256410e+01 -2.590186139553576794e+00
4.577694043951670011e-01 1.807616080912048062e+01 -2.391601181204755733e+00
3.781533513044443851e-01 2.115594994495186398e+01 -1.897388433849609868e+00
4.297389765182586530e-01 1.911206412880503791e+01 -2.063007851008054949e+00
5.721882634201786999e-01 1.365015499076147876e+01 -2.327093793163962587e+00
5.847158328544068695e-01 1.306803774170020205e+01 -1.614426703784141992e+00
3.646917810319330044e-01 2.159851379467211530e+01 -1.586048654061007923e+00
4.147225842352604275e-01 1.977837290234017331e+01 -2.180286822086259235e+00
3.244817757439104611e-01 2.332935751281335968e+01 -1.664615073590605121e+00
7.007901917343968279e-01 8.822103347378075000e+00 -1.675222297552739548e+00
2.451099423526521548e-01 2.628598556458628366e+01 -1.756013353598699922e+00
5.977377116516358058e-01 1.265632377170175005e+01 -1.600805942868252174e+00
2.168019092001678416e-01 2.742509985314731580e+01 -1.494968984260998113e+00
3.118560220044912512e-01 2.381569025496421688e+01 -1.999771617217243502e+00
5.981685552195763478e-01 1.261337599752568650e+01 -2.210856546801965195e+00
6.286043626685113850e-01 1.144431945560302921e+01 -2.245992569771583902e+00
2.543196215398957349e-01 2.587803890385303873e+01 -1.978671378897823629e+00
5.816736644794424649e-01 1.330721241165376512e+01 -1.738011071781118133e+00
6.559434726726482978e-01 1.040740603221070870e+01 -2.083832874592490114e+00
6.175555716725895650e-01 1.185269881335059239e+01 -1.754498037540473732e+00
6.211445564498436767e-01 1.162241710696305574e+01 -1.683004086026818058e+00
2.690102921731210017e-01 2.539182497791847481e+01 -2.015911117039355105e+00
3.398919091658854086e-01 2.276836682461657801e+01 -1.752536922544820186e+00
4.670956051749861615e-01 1.779221238698426077e+01 -1.853009130618733735e+00
4.730380305596142421e-01 1.757848489350063659e+01 -1.209812643746081662e+00
4.650588282075034385e-01 1.781388102062575030e+01 -1.987625269399481809e+00
3.969595877295830633e-01 2.047089353651454502e+01 -2.864805836755248691e+00
6.806458992000834485e-01 9.437452854777276912e+00 -1.655660068962957254e+00
4.572292067620420397e-01 1.810001951622886907e+01 -1.999087453407486947e+00
5.150449189635768477e-01 1.591141238680932446e+01 -2.501826408508643240e+00
4.638166725123760159e-01 1.789465263400220607e+01 -2.589819686361535034e+00
7.022067529154156773e-01 8.767528791537245070e+00 -8.432312697024535453e-01
4.400720520898531163e-01 1.873182111278119066e+01 -1.633155110141137456e+00
4.122342058718651003e-01 1.998980431413430381e+01 -1.483712639675957234e+00
7.524156974193587644e-01 6.718066999248996751e+00 -1.198313636496740386e+00
4.811828224432375123e-01 1.721813963417914550e+01 -1.730567145496641146e+00
4.424264302368641211e-01 1.867659933143112028e+01 -2.601835348559843553e+00
4.946523084216387645e-01 1.690568038328768807e+01 -1.109760493948334314e+00
2.077292936468015938e-01 2.770519842475282246e+01 -1.905917987731299945e+00
4.571076351137328686e-01 1.816847965491304961e+01 -2.018976323162638309e+00
6.908914578639162585e-01 9.035385904985496097e+00 -2.299897323682850825e+00
6.242043870263778160e-01 1.173340372765625972e+01 -1.751425244638165069e+00
3.290287688918152043e-01 2.322351527307402819e+01 -1.729921352746531582e+00
6.744537834909856144e-01 9.719938926002768653e+00 -1.599402274036684446e+00
6.130421224349227316e-01 1.209363415136338205e+01 -1.702703268510139978e+00
5.751322167529178131e-01 1.356168929270542378e+01 -1.978455447248917309e+00
1.553355742943494988e+00 -2.431868591579468131e+01 -2.643611026812706655e-01
3.901043859768087430e-01 2.060043957215255261e+01 -8.687359506654210861e-01
5.129506926832121394e-01 1.605230552928331633e+01 -2.294366285785534032e+00
5.139355110494658874e-01 1.579178301164969156e+01 -1.173669229718338869e+00
5.509113616437577576e-01 1.451904373485618294e+01 -1.482761732303551128e+00
3.293285812359219022e-01 2.303042351251660591e+01 -1.886225800472910663e+00
4.174087630456924103e-01 1.976317987622461203e+01 -2.118448973818046532e+00
2.121749018773755324e-01 2.758168339075824349e+01 -1.768596823849925670e+00
5.419292353984150878e-01 1.487426632681753347e+01 -2.463579910034642495e+00
4.115531210877456658e-01 1.998608777919849899e+01 -1.716586636522318798e+00
5.384341563425003585e-01 1.488768182378984761e+01 -1.276577174331128717e+00
4.529197184831268430e-01 1.837989152616307820e+01 -2.393905422290936613e+00
3.675049513947055146e-01 2.158054434299528879e+01 -2.889834040017413841e+00
6.522945428992841244e-01 1.053928826518002637e+01 -1.784115174135317616e+00
6.076409488762006816e-01 1.205231656055658362e+01 -1.177195986011195572e+00
3.904867993501532908e-01 2.070462559212018050e+01 -2.751413405752549224e+00
4.050828914141408887e-01 2.023483335337709121e+01 -2.163754419214612312e+00
6.772917477372342177e-01 9.746854366120764723e+00 -1.370159149269568388e+00
4.350584595547619671e-01 1.892065987152045636e+01 -1.658070411625034879e+00
3.868992522645378074e-01 2.084648440526614621e+01 -2.460326260876661841e+00
7.807044209264724088e-01 5.617813753299287782e+00 -1.841449517228189947e+00
9.642077996243862970e-01 -1.484003540640635777e+00 -1.579833167209878653e+00
5.497578676964813837e-01 1.453642970291880232e+01 -1.843803968075633293e+00
5.686997761262162498e-01 1.382241066009919450e+01 -2.289905724333340942e+00
3.261681928559703181e-01 2.291625888687013912e+01 -7.000660413284247596e-01
4.883248174699073019e-01 1.700463305144474191e+01 -1.700184876490489216e+00
3.655854282273711675e-01 2.169995197238620221e+01 -1.902678728863854474e+00
6.345212694029118694e-01 1.135079306576825786e+01 -1.622855430080527128e+00
3.034229309157492338e-01 2.408429707039192635e+01 -1.845571002497036872e+00
6.013375868474923891e-01 1.235869157616117775e+01 -1.614865189738955209e+00
2.723854725567420587e-01 2.526497341822468456e+01 -1.782702016078737017e+00
1.961966913493071729e-01 2.830005521376666877e+01 -1.833074772127318397e+00
3.663429013604577733e-01 2.163077378684584318e+01 -2.039472107289238778e+00
6.265833606466149064e-01 1.160287254785789912e+01 -1.674052899946133266e+00
6.122108639658137008e-01 1.219130103399101728e+01 -2.164022218479466630e+00
6.280008227472748672e-01 1.156426194949478514e+01 -1.562320342412574448e+00
3.193637833581970398e-01 2.348963905768722782e+01 -1.801743338654684834e+00
4.538734012921530336e-01 1.822018939189325692e+01 -2.227159932828364219e+00
4.468176484719581509e-01 1.851633398318775647e+01 -2.437549757983019205e+00
2.085534676836466872e-01 2.772958130949857036e+01 -1.181982085198093557e+00
2.960362890868939445e-01 2.422714405158536977e+01 -1.190834447670171770e+00
5.224190127749182011e-01 1.563669914579043763e+01 -1.969273783986791315e+00
7.740454593879775302e-01 5.858523512206481598e+00 -1.643909923370941328e+00
6.280946878055573279e-01 1.148599786172063375e+01 -2.097767272279495998e+00
3.994514310079502195e-01 2.038940296631542992e+01 -2.322020186357729443e+00
5.911114188876371855e-01 1.302543134169269479e+01 -1.924935833993499656e+00
5.561142257321023408e-01 1.426891460444256410e+01 -2.590186139553576794e+00
