logz logzerr logvol nlive logl logwt insert_order
-1.033438768015800413e+01 2.469298347925685810e-01 -8.677500000000415881e+00 4.000000000000000000e+02 -2.432401787082502653e-01 -1.491345446539997788e+01 6.850000000000000533e-01
-1.032417553132096621e+01 2.476473644323463896e-01 -8.680000000000415383e+00 4.000000000000000000e+02 -2.319969467408878883e-01 -1.490471123343261617e+01 1.699999999999999956e+00
-1.031397829610168593e+01 2.495839551390965361e-01 -8.682500000000414886e+00 4.000000000000000000e+02 -2.303513406594748236e-01 -1.490556562735120139e+01 1.614999999999999991e+00
-1.030389257321848007e+01 2.505553928714355783e-01 -8.685000000000414389e+00 4.000000000000000000e+02 -2.282894249562542610e-01 -1.490600371164798155e+01 1.590000000000000080e+00
-1.029391190885291074e+01 2.575774341074246188e-01 -8.687500000000413891e+00 4.000000000000000000e+02 -2.204106039689688323e-01 -1.490062489066069418e+01 5.000000000000000278e-02
-1.028397684154516156e+01 2.599815263159896417e-01 -8.690000000000413394e+00 4.000000000000000000e+02 -2.105327494013111700e-01 -1.489324703609303846e+01 9.749999999999999778e-01
-1.027406702255218995e+01 2.522942476086375008e-01 -8.692500000000412896e+00 4.000000000000000000e+02 -1.985693169300072891e-01 -1.488378360362173147e+01 1.949999999999999956e+00
-1.026416160434987290e+01 2.532096659692623652e-01 -8.695000000000412399e+00 4.000000000000000000e+02 -1.948116828017993907e-01 -1.488252596949352480e+01 1.004999999999999893e+00
-1.025434105931986117e+01 2.466640635210923804e-01 -8.697500000000411902e+00 4.000000000000000000e+02 -1.867358669111376379e-01 -1.487695015360286099e+01 2.550000000000000044e-01
-1.024456190876671613e+01 2.349690570104654153e-01 -8.700000000000411404e+00 4.000000000000000000e+02 -1.722918104093344172e-01 -1.486500609710105891e+01 2.149999999999999967e-01
-1.023476166785374097e+01 2.366470781009507585e-01 -8.702500000000410907e+00 4.000000000000000000e+02 -1.692019140241895481e-01 -1.486441620071591174e+01 1.814999999999999947e+00
-1.022505084129010910e+01 2.430578872580007321e-01 -8.705000000000410409e+00 4.000000000000000000e+02 -1.601222571235103587e-01 -1.485783654381523533e+01 3.300000000000000155e-01
-1.021537022694647590e+01 2.550355910801254122e-01 -8.707500000000409912e+00 4.000000000000000000e+02 -1.503973880418343623e-01 -1.485061167473355681e+01 1.705000000000000071e+00
-1.020571324228026278e+01 2.472716939710208894e-01 -8.710000000000409415e+00 4.000000000000000000e+02 -1.384469609112516375e-01 -1.484116124760297417e+01 8.499999999999999778e-01
-1.019605824253339144e+01 2.488072343748272686e-01 -8.712500000000408917e+00 4.000000000000000000e+02 -1.232718651672244092e-01 -1.482848615185894481e+01 1.959999999999999964e+00
-1.018637418063220146e+01 2.539242048555073183e-01 -8.715000000000408420e+00 4.000000000000000000e+02 -1.057357028267893462e-01 -1.481344998951851188e+01 8.499999999999999778e-01
-1.017663840187402258e+01 2.552829461581980208e-01 -8.717500000000407923e+00 4.000000000000000000e+02 -9.418115497774304234e-02 -1.480439544166946320e+01 2.049999999999999878e-01
-1.016690922102258021e+01 2.474999286747446015e-01 -8.720000000000407425e+00 4.000000000000000000e+02 -8.500112046128965870e-02 -1.479771540715301015e+01 1.350000000000000089e+00
-1.015720951749462664e+01 2.480360774256438472e-01 -8.722500000000406928e+00 4.000000000000000000e+02 -6.998975290106912439e-02 -1.478520403959278795e+01 7.850000000000000311e-01
-1.014748263567778430e+01 2.559336598599681878e-01 -8.725000000000406430e+00 4.000000000000000000e+02 -6.078606029526816001e-02 -1.477850034698698778e+01 4.749999999999999778e-01
-1.013778497374900667e+01 2.542998457911989085e-01 -8.727500000000405933e+00 4.000000000000000000e+02 -5.347418779201437711e-02 -1.477368847448373224e+01 5.999999999999999778e-01
-1.012813434966091997e+01 2.625597722030543757e-01 -8.730000000000405436e+00 4.000000000000000000e+02 -5.196695676116488277e-02 -1.477468124345288381e+01 1.479999999999999982e+00
-1.011858541001858747e+01 2.585459807523003417e-01 -8.732500000000404938e+00 4.000000000000000000e+02 -4.722384752427888355e-02 -1.477243813421599583e+01 4.400000000000000022e-01
-1.010910565067067246e+01 2.531228444153645896e-01 -8.735000000000404441e+00 4.000000000000000000e+02 -4.463283014859165121e-02 -1.477234711684030977e+01 4.349999999999999978e-01
-1.009971406314990361e+01 2.553854212945406710e-01 -8.737500000000403944e+00 4.000000000000000000e+02 -4.087172240267894496e-02 -1.477108600909439495e+01 2.000000000000000111e-01
-1.009039817103893988e+01 2.543096556313522716e-01 -8.740000000000403446e+00 4.000000000000000000e+02 -2.977575714330318868e-02 -1.476249004383502061e+01 1.919999999999999929e+00
-1.008108895216576961e+01 2.525713544434013413e-01 -8.742500000000402949e+00 4.000000000000000000e+02 -2.422426465212620950e-02 -1.475943855134384108e+01 8.999999999999999667e-02
-1.007183753814821969e+01 2.494563698730626333e-01 -8.745000000000402451e+00 4.000000000000000000e+02 -2.167207048509900424e-02 -1.475938635717681535e+01 8.449999999999999734e-01
-1.006267045255825465e+01 2.460350644225992034e-01 -8.747500000000401954e+00 4.000000000000000000e+02 -1.860533386704640857e-02 -1.475881962055876073e+01 1.905000000000000027e+00
-1.005358151337960315e+01 2.426655500402788990e-01 -8.750000000000401457e+00 4.000000000000000000e+02 -2.918288549636979812e-03 -1.474563257524135196e+01 3.400000000000000244e-01
-1.004445542013183790e+01 2.385511508735927988e-01 -8.752500000000400959e+00 4.000000000000000000e+02 8.610852731058965537e-04 -1.474435320141860650e+01 1.020000000000000018e+00
-1.003540033458749470e+01 2.389147416159096149e-01 -8.755000000000400462e+00 4.000000000000000000e+02 2.303761167339879457e-03 -1.474541052552437392e+01 1.120000000000000107e+00
-1.002643594920719927e+01 2.435182248394710258e-01 -8.757500000000399965e+00 4.000000000000000000e+02 6.571618202770856954e-03 -1.474364266848894189e+01 7.249999999999999778e-01
-1.001753555949080265e+01 2.446557742989428907e-01 -8.760000000000399467e+00 4.000000000000000000e+02 7.435056390633743018e-03 -1.474527923030107956e+01 1.840000000000000080e+00
-1.000872805076781624e+01 2.418072859159195453e-01 -8.762500000000398970e+00 4.000000000000000000e+02 8.405215563589696348e-03 -1.474680907112812100e+01 1.100000000000000006e-01
-1.000001072572444372e+01 2.385827707734230196e-01 -8.765000000000398472e+00 4.000000000000000000e+02 6.442723759517421378e-02 -1.469328704909653815e+01 1.070000000000000062e+00
-9.990895756704505359e+00 2.346784142020460484e-01 -8.767500000000397975e+00 4.000000000000000000e+02 6.564557655909908362e-02 -1.469456871013261079e+01 1.875000000000000000e+00
-9.981874637783814563e+00 2.332951564852408510e-01 -8.770000000000397478e+00 4.000000000000000000e+02 6.617574564622874522e-02 -1.469653854104548252e+01 8.950000000000000178e-01
-9.972951688016049587e+00 2.297818673497391828e-01 -8.772500000000396980e+00 4.000000000000000000e+02 6.942296868110608976e-02 -1.469579131801060257e+01 1.350000000000000089e+00
-9.964101071875235860e+00 2.275052021535963753e-01 -8.775000000000396483e+00 4.000000000000000000e+02 9.755941759566177929e-02 -1.467015486909604860e+01 3.549999999999999822e-01
-9.955101309038429491e+00 2.251622630609573517e-01 -8.777500000000395985e+00 4.000000000000000000e+02 1.080504346756149259e-01 -1.466216385201609285e+01 4.299999999999999933e-01
-9.946110579428363963e+00 2.261811409239015414e-01 -8.780000000000395488e+00 4.000000000000000000e+02 1.246313514949921597e-01 -1.464808293519671700e+01 8.000000000000000167e-02
-9.937074175327586190e+00 2.277289208939346776e-01 -8.782500000000394991e+00 4.000000000000000000e+02 1.431238869770658229e-01 -1.463209039971464165e+01 1.235000000000000098e+00
-9.927974979791176935e+00 2.313189562966960766e-01 -8.785000000000394493e+00 4.000000000000000000e+02 1.456621541464713232e-01 -1.463205213254523684e+01 1.580000000000000071e+00
-9.918957490076104833e+00 2.310544749703694611e-01 -8.787500000000393996e+00 4.000000000000000000e+02 1.492711092805211748e-01 -1.463094317741118466e+01 1.695000000000000062e+00
-9.910010717420437487e+00 2.308914174972851729e-01 -8.790000000000393499e+00 4.000000000000000000e+02 1.496581892177956119e-01 -1.463305609747391145e+01 1.799999999999999933e-01
-9.901161914074732451e+00 2.291611423130374969e-01 -8.792500000000393001e+00 4.000000000000000000e+02 1.508772652599477127e-01 -1.463433702143175807e+01 1.580000000000000071e+00
-9.892401904748751917e+00 2.327846870724351314e-01 -8.795000000000392504e+00 4.000000000000000000e+02 1.564668370789604745e-01 -1.463124744961274537e+01 1.649999999999999911e+00
-9.883691212835516993e+00 2.369958781427353722e-01 -8.797500000000392006e+00 4.000000000000000000e+02 1.650337125047402487e-01 -1.462518057418696316e+01 1.919999999999999929e+00
-9.875003420360705775e+00 2.368013767244636913e-01 -8.800000000000391509e+00 4.000000000000000000e+02 1.716656560741363080e-01 -1.462104863061756888e+01 1.889999999999999902e+00
-9.866354947858816615e+00 2.366580959336441470e-01 -8.802500000000391012e+00 4.000000000000000000e+02 1.853188813401151769e-01 -1.460989540535158859e+01 1.629999999999999893e+00
-9.857684879673167089e+00 2.354281235721919219e-01 -8.805000000000390514e+00 4.000000000000000000e+02 1.966455203151850351e-01 -1.460106876637651929e+01 2.650000000000000133e-01
-9.849013459770942447e+00 2.339212205428078117e-01 -8.807500000000390017e+00 4.000000000000000000e+02 2.014264788648117976e-01 -1.459878780782688956e+01 1.905000000000000027e+00
-9.840397040265987272e+00 2.320771469700190215e-01 -8.810000000000389520e+00 4.000000000000000000e+02 2.065889248549266088e-01 -1.459612536183677634e+01 9.150000000000000355e-01
-9.831831551837732164e+00 2.274096796135399168e-01 -8.812500000000389022e+00 4.000000000000000000e+02 2.341970362981013187e-01 -1.457101725039360041e+01 3.699999999999999956e-01
-9.823123809533782946e+00 2.303632135764404343e-01 -8.815000000000388525e+00 4.000000000000000000e+02 2.367875819898976331e-01 -1.457092670470180451e+01 1.594999999999999973e+00
-9.814490459596838079e+00 2.387315438167935677e-01 -8.817500000000388027e+00 4.000000000000000000e+02 2.460726231333651426e-01 -1.456414166355833473e+01 5.300000000000000266e-01
-9.805872983524382747e+00 2.372249526139167952e-01 -8.820000000000387530e+00 4.000000000000000000e+02 2.520138887252133530e-01 -1.456070039796648707e+01 1.804999999999999938e+00
-9.797299807908409264e+00 2.349495168458894945e-01 -8.822500000000387033e+00 4.000000000000000000e+02 2.593636671260292070e-01 -1.455585061956566939e+01 3.400000000000000244e-01
-9.788758358589980446e+00 2.344183729648356418e-01 -8.825000000000386535e+00 4.000000000000000000e+02 2.612889767620094617e-01 -1.455642530992968986e+01 1.635000000000000009e+00
-9.780294093368418373e+00 2.341960197254671361e-01 -8.827500000000386038e+00 4.000000000000000000e+02 2.654634227558620996e-01 -1.455475086393583517e+01 8.149999999999999467e-01
-9.771886864218840785e+00 2.285433241410775862e-01 -8.830000000000385540e+00 4.000000000000000000e+02 2.755400726464535266e-01 -1.454717421404524558e+01 8.249999999999999556e-01
-9.763486585805411622e+00 2.287954854611072841e-01 -8.832500000000385043e+00 4.000000000000000000e+02 3.048004889684285956e-01 -1.452041379772326835e+01 9.350000000000000533e-01
-9.754931316529205532e+00 2.304785661749629844e-01 -8.835000000000384546e+00 4.000000000000000000e+02 3.211050276312662488e-01 -1.450660925906043275e+01 1.520000000000000018e+00
-9.746331213329849419e+00 2.266181618799168462e-01 -8.837500000000384048e+00 4.000000000000000000e+02 3.296510290411712174e-01 -1.450056325765052456e+01 1.135000000000000009e+00
-9.737752953818201718e+00 2.265240794666811275e-01 -8.840000000000383551e+00 4.000000000000000000e+02 3.448444582886214249e-01 -1.448786982840307580e+01 1.354999999999999982e+00
-9.729139472487995377e+00 2.252892493217006908e-01 -8.842500000000383054e+00 4.000000000000000000e+02 3.575116023457813874e-01 -1.447770268434591401e+01 1.149999999999999911e+00
-9.720512655914786748e+00 2.246551146982132541e-01 -8.845000000000382556e+00 4.000000000000000000e+02 3.613604697649741571e-01 -1.447635381692672141e+01 3.900000000000000133e-01
-9.711948129830041410e+00 2.257386015449290850e-01 -8.847500000000382059e+00 4.000000000000000000e+02 3.889694468728737142e-01 -1.445124483981881980e+01 1.715000000000000080e+00
-9.703241349935566973e+00 2.319821219506369714e-01 -8.850000000000381561e+00 4.000000000000000000e+02 3.896808305706934150e-01 -1.445303345612100188e+01 1.929999999999999938e+00
-9.694625082783447922e+00 2.259857348997709736e-01 -8.852500000000381064e+00 4.000000000000000000e+02 3.937181599043397817e-01 -1.445149612678735274e+01 4.499999999999999833e-02
-9.686069335011978865e+00 2.346473771332484581e-01 -8.855000000000380567e+00 4.000000000000000000e+02 4.091651021951765443e-01 -1.443854918449651770e+01 1.659999999999999920e+00
-9.677476095995759309e+00 2.383278186943433852e-01 -8.857500000000380069e+00 4.000000000000000000e+02 4.149053710675440487e-01 -1.443530891562414809e+01 3.350000000000000200e-01
-9.668928537927332201e+00 2.356829067541540146e-01 -8.860000000000379572e+00 4.000000000000000000e+02 4.234913023110506991e-01 -1.442922298438064210e+01 1.850000000000000089e+00
-9.660401905541680989e+00 2.380128100193409646e-01 -8.862500000000379075e+00 4.000000000000000000e+02 4.366563296750389789e-01 -1.441855795701665244e+01 1.465000000000000080e+00
-9.651857098101237042e+00 2.365441989725750871e-01 -8.865000000000378577e+00 4.000000000000000000e+02 4.489615991248910309e-01 -1.440875268756680150e+01 1.280000000000000027e+00
-9.643301559436185499e+00 2.327814784481586630e-01 -8.867500000000378080e+00 4.000000000000000000e+02 4.528558687084833778e-01 -1.440735841798320749e+01 1.965000000000000080e+00
-9.634806811862812737e+00 2.372761769230562201e-01 -8.870000000000377582e+00 4.000000000000000000e+02 4.582218797225804385e-01 -1.440449240696911026e+01 1.695000000000000062e+00
-9.626359543852597511e+00 2.362495656940847566e-01 -8.872500000000377085e+00 4.000000000000000000e+02 4.715579806855876299e-01 -1.439365630600610046e+01 1.810000000000000053e+00
-9.617892157902398154e+00 2.405748486610677361e-01 -8.875000000000376588e+00 4.000000000000000000e+02 4.721308031646818115e-01 -1.439558348352700889e+01 1.049999999999999961e-01
-9.609511965023797231e+00 2.472060922107180980e-01 -8.877500000000376090e+00 4.000000000000000000e+02 4.740731241214113378e-01 -1.439614116257027732e+01 1.520000000000000018e+00
-9.601206030686311621e+00 2.488833683051106527e-01 -8.880000000000375593e+00 4.000000000000000000e+02 4.787761596458456892e-01 -1.439393812704584441e+01 4.050000000000000266e-01
-9.592950424233308127e+00 2.520070026001794417e-01 -8.882500000000375096e+00 4.000000000000000000e+02 4.897796382472998644e-01 -1.438543464844438802e+01 4.799999999999999822e-01
-9.584692779618553260e+00 2.536773493926274270e-01 -8.885000000000374598e+00 4.000000000000000000e+02 4.979757218339759817e-01 -1.437973856485771229e+01 7.700000000000000178e-01
-9.576456173633795643e+00 2.564507148050258478e-01 -8.887500000000374101e+00 4.000000000000000000e+02 5.033924107169660545e-01 -1.437682187597471994e+01 8.699999999999999956e-01
-9.568263090825603001e+00 2.652696566829353397e-01 -8.890000000000373603e+00 4.000000000000000000e+02 5.140230574421497112e-01 -1.436869122924953679e+01 1.854999999999999982e+00
-9.560070517455784511e+00 2.584116065926166383e-01 -8.892500000000373106e+00 4.000000000000000000e+02 5.164153012096055484e-01 -1.436879898548207990e+01 1.594999999999999973e+00
-9.551945389340213310e+00 2.587580651902988138e-01 -8.895000000000372609e+00 4.000000000000000000e+02 5.203355304013765892e-01 -1.436737875629030903e+01 1.840000000000000080e+00
-9.543874338637259314e+00 2.577044476078831914e-01 -8.897500000000372111e+00 4.000000000000000000e+02 5.255524661257531260e-01 -1.436466182056593155e+01 1.169999999999999929e+00
-9.535846213255137371e+00 2.577179461014506012e-01 -8.900000000000371614e+00 4.000000000000000000e+02 5.271161020822312526e-01 -1.436559818460945337e+01 4.450000000000000067e-01
-9.527889450022513529e+00 2.599950716851281984e-01 -8.902500000000371116e+00 4.000000000000000000e+02 5.390478547057914183e-01 -1.435616643198589237e+01 8.900000000000000133e-01
-9.519920988658979510e+00 2.545542264356064899e-01 -8.905000000000370619e+00 4.000000000000000000e+02 5.471747039465644225e-01 -1.435053958274511920e+01 1.284999999999999920e+00
-9.511971090626259340e+00 2.550126973197375246e-01 -8.907500000000370122e+00 4.000000000000000000e+02 5.621833689262011324e-01 -1.433803091776548122e+01 1.024999999999999911e+00
-9.503985012787213194e+00 2.617631626412388335e-01 -8.910000000000369624e+00 4.000000000000000000e+02 5.691976937575344841e-01 -1.433351659293414926e+01 3.300000000000000155e-01
